Country/Region,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03
Denmark,0.0,0.10344827586206896,97.90322580645162,202.2,76.12903225806451,35.63333333333333,33.354838709677416,109.09677419354838,365.6666666666667,580.0322580645161,1106.3666666666666,2633.7419354838707,1051.258064516129,437.10714285714283,610.1612903225806,643.0666666666667,943.3870967741935,386.9,739.6451612903226,910.3548387096774,422.93333333333334,958.9677419354839,3340.7,10100.225806451614,30352.483870967742,35403.392857142855,8899.129032258064,1829.4,631.2903225806451,1140.8,1810.0,1276.8387096774193,851.2333333333333,1130.967741935484,606.1333333333333,997.741935483871,449.80645161290323,121.89285714285714,30.161290322580644
Djibouti,0.0,0.0,0.967741935483871,35.2,72.80645161290323,37.1,12.258064516129032,9.774193548387096,0.9666666666666667,4.645161290322581,3.8666666666666667,4.870967741935484,2.967741935483871,4.785714285714286,61.774193548387096,97.33333333333333,13.290322580645162,2.1666666666666665,1.5806451612903225,3.161290322580645,35.13333333333333,19.612903225806452,0.7333333333333333,4.903225806451613,57.935483870967744,2.6785714285714284,1.2903225806451613,0.8,1.4193548387096775,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.3870967741935484,0.13333333333333333,0.0,0.06666666666666667,0.0,0.06451612903225806,0.3333333333333333,0.6129032258064516,1.1666666666666667,0.0967741935483871,0.9354838709677419,0.8928571428571429,0.6129032258064516,0.3333333333333333,0.45161290322580644,0.16666666666666666,0.5483870967741935,45.806451612903224,61.43333333333333,40.903225806451616,40.166666666666664,25.35483870967742,70.0,61.464285714285715,24.225806451612904,4.733333333333333,65.25806451612904,22.266666666666666,0.0,0.0,29.833333333333332,0.41935483870967744,0.0,0.0,0.0,0.0,0.0
Dominican Republic,0.0,0.0,35.74193548387097,189.6,322.48387096774195,499.8666666666667,1169.741935483871,751.6129032258065,574.3333333333334,460.96774193548384,555.2,854.2903225806451,1349.741935483871,876.1071428571429,410.61290322580646,445.5,836.2903225806451,1040.0,506.83870967741933,255.03225806451613,285.96666666666664,711.9354838709677,825.8333333333334,364.64516129032256,4365.096774193548,644.1428571428571,100.25806451612904,37.266666666666666,147.93548387096774,725.1666666666666,646.3548387096774,285.7096774193548,195.2,42.58064516129032,98.53333333333333,166.41935483870967,146.93548387096774,15.642857142857142,2.7419354838709675
Ecuador,0.0,0.0,72.06451612903226,739.5333333333333,411.6774193548387,577.8,874.1290322580645,888.2258064516129,757.9333333333333,955.0967741935484,783.0333333333333,607.7096774193549,1208.0645161290322,1256.0357142857142,1367.3548387096773,1715.8,1337.032258064516,1027.1333333333334,897.8709677419355,456.2903225806452,267.7,214.29032258064515,305.26666666666665,700.9677419354839,5819.935483870968,3159.3928571428573,1036.4516129032259,326.8666666666667,244.70967741935485,1056.2,1660.0967741935483,1116.8709677419354,260.3333333333333,81.09677419354838,103.23333333333333,946.1612903225806,347.61290322580646,190.67857142857142,0.0
Egypt,0.0,0.034482758620689655,22.838709677419356,158.6,615.8064516129032,1397.5666666666666,782.7096774193549,149.1290322580645,136.1,136.70967741935485,272.5,701.9032258064516,854.1935483870968,569.0,616.8064516129032,823.6333333333333,1098.9032258064517,589.2,88.3225806451613,133.2258064516129,526.4,830.5806451612904,887.0,840.6129032258065,1275.9032258064517,1984.607142857143,650.6774193548387,346.03333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8928571428571428,1.967741935483871
El Salvador,0.0,0.0,1.032258064516129,12.1,67.51612903225806,128.53333333333333,319.2258064516129,279.96774193548384,108.56666666666666,150.03225806451613,164.2,229.41935483870967,272.61290322580646,178.07142857142858,141.58064516129033,144.1,145.29032258064515,168.8,253.3548387096774,240.0,276.03333333333336,292.7096774193548,212.7,69.09677419354838,424.64516129032256,759.1071428571429,151.2258064516129,34.56666666666667,21.483870967741936,229.7,682.9677419354839,353.7741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equatorial Guinea,0.0,0.0,0.3870967741935484,10.0,31.967741935483872,23.166666666666668,90.96774193548387,3.870967741935484,2.1666666666666665,1.3870967741935485,2.1666666666666665,3.903225806451613,7.709677419354839,16.821428571428573,26.419354838709676,22.866666666666667,26.93548387096774,5.4,4.451612903225806,19.258064516129032,96.16666666666667,32.45161290322581,7.466666666666667,3.806451612903226,67.48387096774194,2.0,3.7419354838709675,-3.1,0.45161290322580644,3.7,20.516129032258064,6.935483870967742,1.8666666666666667,5.129032258064516,0.3333333333333333,0.0967741935483871,0.12903225806451613,1.3928571428571428,0.0
Eritrea,0.0,0.0,0.4838709677419355,0.8,0.0,5.466666666666667,2.4516129032258065,1.2903225806451613,1.8666666666666667,2.6451612903225805,3.8,23.967741935483872,26.29032258064516,25.428571428571427,13.516129032258064,12.1,13.64516129032258,63.06666666666667,16.741935483870968,3.064516129032258,2.6666666666666665,3.6129032258064515,17.3,19.93548387096774,48.70967741935484,5.892857142857143,0.7741935483870968,0.2,0.8064516129032258,1.1666666666666667,7.870967741935484,3.225806451612903,0.5,0.6129032258064516,0.0,0.0,0.0,0.0,0.0
Estonia,0.0,0.034482758620689655,24.0,30.333333333333332,5.645161290322581,3.966666666666667,2.4193548387096775,9.774193548387096,32.53333333333333,46.935483870967744,244.1,499.7741935483871,509.741935483871,750.8928571428571,1283.741935483871,492.2,228.83870967741936,46.333333333333336,79.74193548387096,266.80645161290323,463.1333333333333,1193.0,906.7333333333333,588.2903225806451,3078.064516129032,5370.357142857143,1845.8387096774193,495.96666666666664,150.8709677419355,108.13333333333334,202.74193548387098,369.0,138.5,149.67741935483872,66.56666666666666,83.6774193548387,64.90322580645162,43.42857142857143,9.838709677419354
Eswatini,0.0,0.0,0.2903225806451613,3.033333333333333,5.774193548387097,17.3,58.32258064516129,60.354838709677416,28.8,13.451612903225806,16.466666666666665,94.06451612903226,200.93548387096774,43.214285714285715,10.064516129032258,37.13333333333333,4.419354838709677,16.1,222.41935483870967,553.258064516129,76.6,14.516129032258064,7.533333333333333,624.3870967741935,68.58064516129032,26.321428571428573,18.70967741935484,27.033333333333335,59.774193548387096,17.933333333333334,4.806451612903226,2.7419354838709675,0.7666666666666667,5.419354838709677,7.066666666666666,8.096774193548388,3.193548387096774,2.357142857142857,2.193548387096774
Ethiopia,0.0,0.0,0.8387096774193549,3.4,33.516129032258064,152.96666666666667,376.9032258064516,1101.032258064516,735.4666666666667,647.4516129032259,449.7,442.258064516129,419.2903225806452,738.8571428571429,1503.774193548387,1616.0333333333333,434.80645161290323,146.13333333333333,132.74193548387098,889.3225806451613,1210.7666666666667,583.3225806451613,205.46666666666667,1570.0,1316.7096774193549,116.07142857142857,31.870967741935484,26.133333333333333,69.74193548387096,517.8666666666667,104.25806451612904,29.419354838709676,12.733333333333333,12.03225806451613,20.2,108.25806451612904,44.32258064516129,15.642857142857142,4.193548387096774
Fiji,0.0,0.0,0.16129032258064516,0.43333333333333335,0.0,0.0,0.2903225806451613,0.03225806451612903,0.1,0.06451612903225806,0.26666666666666666,0.22580645161290322,0.1935483870967742,0.14285714285714285,0.25806451612903225,1.6666666666666667,10.290322580645162,131.8,804.258064516129,525.9032258064516,133.9,32.61290322580645,10.866666666666667,25.806451612903224,280.9032258064516,38.392857142857146,15.290322580645162,7.233333333333333,12.03225806451613,23.533333333333335,59.225806451612904,15.483870967741936,2.1666666666666665,0.7096774193548387,3.7,10.548387096774194,2.2580645161290325,2.4642857142857144,0.2903225806451613
Finland,0.03225806451612903,0.2413793103448276,53.645161290322584,117.96666666666667,50.064516129032256,9.1,6.387096774193548,23.129032258064516,66.3,194.74193548387098,298.53333333333336,332.4193548387097,286.1290322580645,438.39285714285717,629.8709677419355,284.6,173.7741935483871,104.76666666666667,363.0,648.6774193548387,449.5,538.5806451612904,950.9,2613.2903225806454,6844.193548387097,5165.821428571428,7297.8387096774195,4446.233333333334,2231.6129032258063,1780.5666666666666,820.1290322580645,2831.0967741935483,867.4333333333333,1799.9032258064517,1517.2333333333333,1062.9032258064517,658.516129032258,126.78571428571429,47.58064516129032
France,0.16129032258064516,3.2413793103448274,1682.2903225806451,3724.5333333333333,696.3870967741935,428.73333333333335,709.8387096774194,3027.7096774193546,9320.966666666667,25660.58064516129,27208.5,12657.645161290322,18031.483870967742,19832.35714285714,28540.90322580645,30732.233333333334,819.6774193548387,3288.0333333333333,11308.193548387097,20151.1935483871,7929.233333333334,5076.548387096775,16938.833333333332,72539.93548387097,289341.51612903224,114167.67857142857,91735.64516129032,96122.3,27072.548387096773,51571.566666666666,83446.48387096774,21566.032258064515,28126.033333333333,45975.290322580644,33762.2,44590.41935483871,7450.741935483871,3338.6785714285716,1129.6129032258063
Gabon,0.0,0.0,0.5161290322580645,8.6,76.74193548387096,91.3,59.32258064516129,32.32258064516129,7.766666666666667,6.516129032258065,8.2,11.516129032258064,37.96774193548387,129.0,151.6451612903226,117.5,43.67741935483871,18.5,10.64516129032258,16.258064516129032,142.23333333333332,157.32258064516128,60.56666666666667,143.74193548387098,165.38709677419354,22.071428571428573,1.3225806451612903,0.5333333333333333,1.5483870967741935,8.733333333333333,18.451612903225808,4.451612903225806,1.4,8.193548387096774,0.9333333333333333,0.22580645161290322,0.03225806451612903,0.0,0.0
Gambia,0.0,0.0,0.12903225806451613,0.23333333333333334,0.41935483870967744,0.8,14.483870967741936,79.51612903225806,18.333333333333332,2.838709677419355,2.3333333333333335,1.7419354838709677,9.35483870967742,20.464285714285715,24.096774193548388,14.633333333333333,3.064516129032258,2.8666666666666667,52.58064516129032,64.16129032258064,7.3,0.967741935483871,0.7333333333333333,5.838709677419355,53.935483870967744,2.7142857142857144,1.5806451612903225,0.23333333333333334,0.22580645161290322,0.0,2.4516129032258065,7.516129032258065,6.566666666666666,2.3225806451612905,0.2,0.0,0.0,0.0,0.3870967741935484
Georgia,0.0,0.034482758620689655,3.4516129032258065,14.066666666666666,7.0,4.466666666666667,7.645161290322581,10.193548387096774,156.06666666666666,1041.8064516129032,3161.9,2841.1935483870966,958.0967741935484,443.10714285714283,349.7741935483871,935.0,1048.5806451612902,696.0666666666667,1692.774193548387,4116.870967741936,1977.1666666666667,3370.451612903226,4141.833333333333,2730.2903225806454,7712.225806451613,14476.714285714286,1159.516129032258,214.83333333333334,64.0,90.0,831.9032258064516,1595.6129032258063,1500.3,0.0,833.5666666666667,61.354838709677416,172.90322580645162,407.7857142857143,62.54838709677419
Germany,0.16129032258064516,2.0,1993.4193548387098,3058.4333333333334,668.516129032258,414.8,450.741935483871,1055.741935483871,1520.6666666666667,7323.580645161291,17364.633333333335,21040.774193548386,16020.193548387097,7870.178571428572,11671.129032258064,18280.8,9051.41935483871,1507.6666666666667,1217.1612903225807,5680.354838709677,9037.133333333333,10371.0,40986.833333333336,38876.87096774193,87301.64516129032,170248.60714285713,201202.93548387097,111791.0,51458.93548387097,60663.6,80430.6129032258,41644.58064516129,37594.0,72863.16129032258,28126.6,28073.09677419355,13224.709677419354,13289.92857142857,1906.6451612903227
Ghana,0.0,0.0,5.193548387096774,62.63333333333333,193.41935483870967,322.3666666666667,560.2258064516129,234.96774193548387,72.2,45.12903225806452,118.1,100.12903225806451,389.6774193548387,607.6071428571429,211.61290322580646,65.96666666666667,41.83870967741935,63.43333333333333,229.19354838709677,529.5806451612904,268.2,83.70967741935483,28.1,389.2258064516129,416.8709677419355,98.35714285714286,34.83870967741935,6.733333333333333,5.354838709677419,156.33333333333334,60.45161290322581,14.612903225806452,17.333333333333332,42.645161290322584,10.066666666666666,1.2580645161290323,2.064516129032258,2.142857142857143,1.8387096774193548
Greece,0.0,0.13793103448275862,37.064516129032256,47.833333333333336,9.838709677419354,16.366666666666667,33.70967741935484,184.83870967741936,265.03333333333336,656.9354838709677,2144.733333333333,1012.258064516129,564.8387096774194,1200.1785714285713,2303.8387096774195,2595.366666666667,1802.7096774193549,609.7666666666667,2261.9032258064517,3001.8387096774195,2164.5,2703.2903225806454,6376.933333333333,8572.838709677419,22576.16129032258,16283.75,19082.483870967742,9079.7,4019.548387096774,7308.2,21195.225806451614,13335.612903225807,5245.5,6935.741935483871,7193.333333333333,4638.612903225807,0.0,0.0,0.0
Grenada,0.0,0.0,0.2903225806451613,0.36666666666666664,0.0967741935483871,0.0,0.03225806451612903,0.0,0.0,0.12903225806451613,0.43333333333333335,2.774193548387097,0.6774193548387096,0.0,0.22580645161290322,0.16666666666666666,0.03225806451612903,0.0,0.0967741935483871,9.580645161290322,155.2,19.483870967741936,1.5666666666666667,9.129032258064516,194.74193548387098,42.57142857142857,10.387096774193548,20.566666666666666,97.0,20.233333333333334,13.225806451612904,16.225806451612904,6.333333333333333,1.7741935483870968,1.3333333333333333,0.41935483870967744,1.1612903225806452,0.0,0.0
Guatemala,0.0,0.0,1.2258064516129032,18.666666666666668,143.32258064516128,425.3333333333333,992.8387096774194,745.0,561.7666666666667,500.96774193548384,465.26666666666665,491.5483870967742,686.0645161290323,532.5,618.741935483871,1097.1666666666667,836.7741935483871,1258.3333333333333,2324.064516129032,3246.8064516129034,2825.5666666666666,1235.967741935484,544.2333333333333,320.0967741935484,1990.3548387096773,2945.6428571428573,1550.2903225806451,555.5,464.2258064516129,1626.6,4098.548387096775,1914.9032258064517,695.3666666666667,494.6774193548387,528.8666666666667,1502.8709677419354,759.7741935483871,287.9642857142857,47.38709677419355
Guinea,0.0,0.0,0.7096774193548387,48.833333333333336,69.96774193548387,51.56666666666667,61.41935483870968,67.7741935483871,39.1,45.806451612903224,30.8,19.451612903225808,26.06451612903226,51.32142857142857,125.90322580645162,71.06666666666666,30.0,19.2,61.32258064516129,119.35483870967742,29.0,7.516129032258065,3.433333333333333,41.32258064516129,119.93548387096774,8.25,2.0,3.0,6.935483870967742,1.7666666666666666,9.193548387096774,2.0,6.066666666666666,12.741935483870968,3.533333333333333,1.8387096774193548,0.967741935483871,0.9642857142857143,0.0
Guinea-Bissau,0.0,0.0,0.25806451612903225,6.533333333333333,32.225806451612904,10.5,10.548387096774194,7.225806451612903,3.966666666666667,2.870967741935484,0.9333333333333333,0.3548387096774194,5.870967741935484,22.428571428571427,12.516129032258064,2.433333333333333,0.967741935483871,2.966666666666667,19.677419354838708,41.96774193548387,9.266666666666667,0.7741935483870968,10.2,1.3548387096774193,35.54838709677419,14.821428571428571,4.096774193548387,1.7666666666666666,2.161290322580645,2.6333333333333333,1.3870967741935485,2.5483870967741935,10.166666666666666,1.6774193548387097,0.0,3.193548387096774,0.0,0.21428571428571427,0.0
Guyana,0.0,0.0,0.3870967741935484,2.1,2.2903225806451615,3.066666666666667,5.32258064516129,28.258064516129032,50.7,39.774193548387096,39.93333333333333,29.322580645161292,41.70967741935484,33.25,53.354838709677416,96.93333333333334,114.45161290322581,98.03333333333333,76.80645161290323,97.58064516129032,201.9,112.6774193548387,73.9,52.32258064516129,648.7096774193549,100.42857142857143,9.903225806451612,7.166666666666667,41.32258064516129,80.86666666666666,75.3225806451613,38.74193548387097,9.266666666666667,2.870967741935484,6.066666666666666,17.29032258064516,25.387096774193548,4.25,0.1935483870967742
Haiti,0.0,0.0,0.4838709677419355,2.033333333333333,48.645161290322584,132.73333333333332,46.61290322580645,25.70967741935484,17.2,9.290322580645162,7.266666666666667,22.741935483870968,53.45161290322581,29.964285714285715,9.03225806451613,10.3,63.193548387096776,118.73333333333333,44.32258064516129,22.64516129032258,36.8,58.645161290322584,41.56666666666667,22.774193548387096,105.29032258064517,28.607142857142858,6.774193548387097,4.533333333333333,6.064516129032258,25.733333333333334,22.64516129032258,35.064516129032256,6.066666666666666,1.7741935483870968,1.1666666666666667,1.0,5.548387096774194,2.392857142857143,1.903225806451613
Holy See (Vatican City State),0.0,0.0,0.1935483870967742,0.16666666666666666,0.03225806451612903,0.0,0.0,0.0,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.0,0.0,4.548387096774194,19.966666666666665,141.8709677419355,473.2,701.6774193548387,591.258064516129,504.3666666666667,622.258064516129,334.7,437.8709677419355,802.2258064516129,802.1785714285714,582.516129032258,753.5666666666667,808.3870967741935,798.0,1088.225806451613,1343.4193548387098,847.8333333333334,261.48387096774195,82.6,49.774193548387096,402.3225806451613,690.6428571428571,268.6774193548387,70.56666666666666,70.70967741935483,66.13333333333334,393.0,436.83870967741933,73.3,19.258064516129032,34.5,231.61290322580646,156.19354838709677,48.535714285714285,4.32258064516129
Hungary,0.0,0.0,15.870967741935484,75.0,32.67741935483871,8.766666666666667,11.225806451612904,52.03225806451613,673.4666666666667,1548.774193548387,4597.433333333333,3272.2903225806454,1364.774193548387,2138.8928571428573,7080.903225806452,3920.9,749.6451612903226,113.86666666666666,42.935483870967744,91.80645161290323,339.1333333333333,1291.4516129032259,7615.933333333333,4585.645161290323,9580.322580645161,8025.607142857143,2009.3548387096773,1560.6333333333334,540.6451612903226,276.1666666666667,1205.032258064516,2679.548387096774,1519.8333333333333,1528.0967741935483,827.9666666666667,627.8709677419355,193.90322580645162,90.07142857142857,28.322580645161292
Iceland,0.0,0.034482758620689655,36.516129032258064,19.233333333333334,0.25806451612903225,0.6,1.935483870967742,6.903225806451613,20.4,67.61290322580645,16.733333333333334,11.0,8.0,1.4285714285714286,4.870967741935484,8.9,3.3548387096774195,2.433333333333333,42.25806451612903,88.3225806451613,31.5,53.32258064516129,138.5,290.4516129032258,1310.1290322580646,2166.6785714285716,1554.1935483870968,124.96666666666667,87.48387096774194,189.86666666666667,222.51612903225808,82.58064516129032,30.666666666666668,23.193548387096776,17.666666666666668,28.161290322580644,23.032258064516128,14.464285714285714,1.4193548387096775
India,0.03225806451612903,0.06896551724137931,44.96774193548387,1095.5,4946.8387096774195,12903.7,35204.74193548387,62594.93548387097,84768.7,57742.3870967742,41116.53333333333,25396.645161290322,14574.90322580645,12357.0,35391.54838709677,228727.93333333332,277986.67741935485,70126.73333333334,38631.3870967742,35964.096774193546,30292.333333333332,15959.774193548386,10017.966666666667,8227.032258064517,212269.90322580645,46434.28571428572,2812.1290322580644,1738.4333333333334,2531.8387096774195,10156.333333333334,17740.290322580644,12462.258064516129,4953.5,1940.3548387096773,601.1666666666666,185.0,131.41935483870967,128.17857142857142,84.93548387096774
Indonesia,0.0,0.0,49.29032258064516,281.3666666666667,513.6129032258065,981.5,1632.4516129032259,2092.2580645161293,3647.9,3835.6774193548385,4203.3,6426.548387096775,10549.806451612903,8761.642857142857,5496.709677419355,5017.133333333333,4800.741935483871,11724.833333333334,38920.967741935485,20948.548387096773,3832.2,891.2903225806451,388.26666666666665,194.61290322580646,2915.3548387096776,42680.607142857145,13665.870967741936,1034.9333333333334,255.90322580645162,1103.9666666666667,3760.935483870968,4774.645161290323,2290.733333333333,1929.5483870967741,5568.6,1612.7096774193549,317.258064516129,205.60714285714286,62.16129032258065
Iran,0.0,20.448275862068964,1407.3225806451612,1568.2333333333333,1800.6451612903227,2440.5666666666666,2386.8709677419356,2208.3870967741937,2677.5,4894.451612903225,11385.966666666667,8038.419354838709,6018.387096774193,7377.607142857143,7931.774193548387,20058.766666666666,12805.774193548386,9357.8,21037.032258064515,35114.32258064516,18726.9,10421.709677419354,6098.333333333333,2343.3548387096776,5734.548387096775,22970.89285714286,3273.516129032258,1905.6333333333334,313.741935483871,195.26666666666668,4917.322580645161,4136.645161290323,610.7666666666667,273.03225806451616,63.36666666666667,45.25806451612903,101.19354838709677,122.82142857142857,109.93548387096774
Iraq,0.0,0.4482758620689655,21.774193548387096,45.233333333333334,138.25806451612902,1408.0333333333333,2357.5806451612902,3491.2903225806454,4154.766666666666,3392.1290322580644,2575.366666666667,1307.225806451613,756.2258064516129,2673.8928571428573,4897.935483870968,6942.0,4225.354838709677,4679.4,8811.0,8134.096774193548,3594.8,1588.9354838709678,825.7,376.741935483871,3764.2258064516127,3011.0714285714284,507.5483870967742,172.8,96.09677419354838,679.9333333333333,3005.935483870968,386.5483870967742,70.36666666666666,48.45161290322581,74.66666666666667,44.61290322580645,14.129032258064516,0.0,0.0
Ireland,0.0,0.034482758620689655,104.3225806451613,572.1666666666666,134.09677419354838,13.7,18.967741935483872,87.16129032258064,237.66666666666666,801.9032258064516,351.4,612.2903225806451,3323.064516129032,787.1071428571429,502.61290322580646,409.0,406.64516129032256,317.6,909.4193548387096,1624.9354838709678,1189.8666666666666,1761.4516129032259,4055.5333333333333,6924.322580645161,11973.161290322581,4043.0714285714284,5022.741935483871,1732.0666666666666,1436.1290322580646,1154.8,1404.9032258064517,412.5806451612903,223.23333333333332,279.5483870967742,274.3,229.67741935483872,405.96774193548384,86.67857142857143,21.032258064516128
Israel,0.0,0.20689655172413793,184.19354838709677,316.1,34.41935483870968,275.3,1462.0645161290322,1437.0,4275.1,1909.9032258064517,739.4666666666667,2737.8387096774195,6933.064516129032,4412.892857142857,1714.4193548387098,167.5,32.064516129032256,75.53333333333333,1030.6774193548388,6146.806451612903,6641.233333333334,1351.225806451613,514.7333333333333,1284.8064516129032,48726.32258064516,23859.25,8888.064516129032,4976.4,1956.741935483871,6977.3,7139.903225806452,1543.032258064516,944.2666666666667,705.8387096774194,1232.5333333333333,1292.8387096774193,701.5483870967741,450.89285714285717,135.25806451612902
Italy,0.06451612903225806,38.827586206896555,3358.0,3162.9666666666667,824.8064516129032,246.03333333333333,218.61290322580646,689.741935483871,1489.0666666666666,11678.09677419355,29740.633333333335,15685.967741935483,13666.322580645161,13011.0,20855.74193548387,13852.333333333334,5877.548387096775,1320.1666666666667,2878.7096774193546,5956.225806451613,4195.6,3103.451612903226,8458.8,34905.25806451613,152134.74193548388,59514.78571428572,58463.93548387097,58126.86666666667,29568.354838709678,36095.96666666667,78387.54838709677,26071.354838709678,19300.766666666666,33247.645161290326,24321.233333333334,28485.322580645163,10002.709677419354,4395.107142857143,859.9354838709677
Jamaica,0.0,0.0,1.1612903225806452,12.6,4.967741935483871,3.8,5.516129032258065,50.83870967741935,134.1,81.90322580645162,54.4,65.06451612903226,88.3225806451613,267.32142857142856,504.4516129032258,201.16666666666666,89.6774193548387,51.0,88.03225806451613,480.4516129032258,508.5,159.51612903225808,70.86666666666666,85.41935483870968,963.3225806451613,113.57142857142857,22.70967741935484,39.733333333333334,235.09677419354838,180.26666666666668,111.61290322580645,107.41935483870968,63.93333333333333,0.0,19.533333333333335,7.774193548387097,20.93548387096774,15.571428571428571,7.096774193548387
Japan,0.41935483870967744,7.758620689655173,64.38709677419355,391.6333333333333,70.41935483870968,60.9,565.2903225806451,986.9354838709677,485.3666666666667,551.9677419354839,1562.9333333333334,2738.451612903226,4894.677419354839,1432.25,1346.8387096774193,3836.0,4765.580645161291,1681.9,4040.8709677419356,17984.516129032258,6355.733333333334,510.5483870967742,145.7,206.25806451612902,32577.129032258064,78124.78571428571,47959.45161290323,42295.7,30428.25806451613,15206.3,110966.29032258065,194575.4193548387,72574.56666666667,32099.129032258064,80847.86666666667,138747.35483870967,104304.70967741935,22023.071428571428,2556.7096774193546
Jordan,0.0,0.0,8.838709677419354,5.833333333333333,9.03225806451613,12.866666666666667,1.935483870967742,26.64516129032258,324.26666666666665,1919.5483870967741,4785.466666666666,2286.3548387096776,1002.9032258064516,2251.0,6916.741935483871,3110.4666666666667,788.9354838709677,470.6666666666667,605.6451612903226,818.483870967742,860.9333333333333,1220.774193548387,2976.0666666666666,3368.2258064516127,5194.580645161291,13879.214285714286,1750.225806451613,108.66666666666667,38.45161290322581,75.33333333333333,344.5806451612903,651.5806451612904,383.4,0.0,0.0,0.0,0.0,0.0,0.0
Kazakhstan,0.0,0.0,11.064516129032258,100.73333333333333,234.2258064516129,366.6666666666667,1590.3870967741937,1300.1935483870968,303.7,281.96774193548384,806.1,826.8064516129032,1089.8064516129032,917.3571428571429,1099.225806451613,2530.4333333333334,2080.451612903226,1276.9666666666667,4777.967741935484,6915.290322580645,3130.7,1780.1290322580646,1117.3333333333333,539.9677419354839,8138.5161290322585,2072.3928571428573,91.48387096774194,22.433333333333334,11.096774193548388,31.033333333333335,1409.0645161290322,1169.3225806451612,166.8,42.67741935483871,23.433333333333334,36.74193548387097,265.9032258064516,75.67857142857143,0.0
Kenya,0.0,0.0,1.903225806451613,10.5,50.03225806451613,144.83333333333334,450.4193548387097,414.1290322580645,140.46666666666667,531.5806451612904,924.7,396.4193548387097,134.16129032258064,182.75,901.0645161290323,809.2,344.5806451612903,435.9,602.4516129032259,1038.1612903225807,418.43333333333334,115.64516129032258,58.3,1285.9354838709678,781.483870967742,49.785714285714285,14.35483870967742,11.233333333333333,38.38709677419355,287.46666666666664,118.38709677419355,17.548387096774192,7.466666666666667,22.838709677419356,79.43333333333334,25.903225806451612,9.774193548387096,3.392857142857143,0.5806451612903226
Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.774193548387096,81.60714285714286,4.064516129032258,0.5,0.45161290322580644,4.6,6.258064516129032,0.0,0.0,0.0,0.0,0.0,50.903225806451616,0.17857142857142858,0.03225806451612903
Kuwait,0.0,1.5517241379310345,7.870967741935484,123.56666666666666,731.1612903225806,614.4333333333333,645.7096774193549,569.7096774193549,645.7,653.2258064516129,536.7,244.90322580645162,464.1290322580645,893.1785714285714,1292.6451612903227,1349.0,1095.225806451613,1539.5333333333333,1268.3870967741937,365.2258064516129,56.46666666666667,31.870967741935484,21.8,121.03225806451613,4128.8387096774195,2419.3214285714284,275.03225806451616,81.03333333333333,58.58064516129032,325.96666666666664,299.3225806451613,118.2258064516129,37.5,114.61290322580645,19.966666666666665,2.4193548387096775,3.5806451612903225,21.357142857142858,13.03225806451613
Kyrgyzstan,0.0,0.0,3.4516129032258065,21.166666666666668,32.0,122.96666666666667,953.0322580645161,245.1290322580645,90.36666666666666,388.2903225806452,476.6666666666667,253.41935483870967,110.70967741935483,59.392857142857146,71.93548387096774,224.56666666666666,289.5806451612903,663.0666666666667,1177.3225806451612,383.48387096774195,88.53333333333333,85.51612903225806,67.46666666666667,41.45161290322581,437.6774193548387,71.75,13.161290322580646,1.5333333333333334,0.0,2.0,52.645161290322584,97.7741935483871,12.233333333333333,11.903225806451612,2.6,0.8709677419354839,1.1290322580645162,1.4642857142857142,1.1290322580645162
Lao People's Democratic Republic,0.0,0.0,0.2903225806451613,0.3,0.0,0.0,0.03225806451612903,0.06451612903225806,0.03333333333333333,0.03225806451612903,0.5,0.06451612903225806,0.0967741935483871,0.03571428571428571,0.12903225806451613,23.6,35.193548387096776,6.4,134.03225806451613,272.5483870967742,285.23333333333335,514.8709677419355,1092.7333333333333,1157.967741935484,702.258064516129,296.60714285714283,1094.5483870967741,930.2,81.29032258064517,8.866666666666667,30.387096774193548,89.29032258064517,56.36666666666667,11.838709677419354,16.7,32.806451612903224,5.67741935483871,1.3571428571428572,0.1935483870967742
