Continent,Year,Week,Mean_Cases,Stddev_Cases,Min_Cases,Max_Cases
South America,2022,9,6117.693877551021,12761.396615395433,0,71380
South America,2022,10,5801.591836734694,13052.44039103731,0,74487
South America,2022,11,4829.3877551020405,10630.006891243756,0,51990
South America,2022,12,3532.0510204081634,8514.007128792096,0,46721
South America,2022,13,2576.4489795918366,6222.409405258418,0,33413
South America,2022,14,2762.9897959183672,6679.814945110808,0,32216
South America,2022,15,1543.6122448979593,4373.711313315003,0,26648
South America,2022,16,1461.1734693877552,4498.854612595104,0,36750
South America,2022,17,1803.6020408163265,4370.260611115537,0,22142
South America,2022,18,1794.1649484536083,4693.692837380313,0,21682
South America,2022,19,2419.4795918367345,5924.054019449215,0,33989
South America,2022,20,2572.7916666666665,8254.45569746446,0,60513
South America,2022,21,3372.0510204081634,8473.17420697226,0,51778
South America,2022,22,3843.418367346939,9493.955960063113,0,46045
South America,2022,23,4861.734693877551,12796.619637845422,0,71045
South America,2022,24,4072.112244897959,10574.634124335453,0,70290
South America,2022,25,6704.448979591837,19662.682093125244,0,142696
South America,2022,26,7842.489795918367,22166.117842116975,0,151064
South America,2022,27,7984.377551020408,17382.702614846516,0,77166
South America,2022,28,8664.459183673469,18038.914714747825,0,107959
South America,2022,29,8598.0,14781.703245748131,0,57999
South America,2022,30,6533.6122448979595,12499.875757430098,0,58413
South America,2022,31,5921.489795918367,10431.189355288025,0,49302
South America,2022,32,4314.1122448979595,9534.302520598007,0,58579
South America,2022,33,3396.8061224489797,6397.370325824145,0,30109
South America,2022,34,3199.1938775510203,7133.455743068197,0,44736
South America,2022,35,2160.9591836734694,5139.941701940576,0,28296
South America,2022,36,1576.908163265306,4786.66014481857,0,39200
South America,2022,37,1035.6494845360826,2952.504258539256,0,17218
South America,2022,38,1414.4329896907216,4124.166445849029,0,24628
South America,2022,39,1076.2755102040817,2958.7650383525847,0,18334
South America,2022,40,837.9081632653061,2247.2131611129075,0,14488
South America,2022,41,887.0918367346939,2326.7300495411646,0,16956
South America,2022,42,894.765306122449,2960.3733562286466,0,24858
South America,2022,43,962.030612244898,2430.09276669088,0,15538
South America,2022,44,943.639175257732,2353.63880152258,0,13491
South America,2022,45,1307.1443298969073,4232.853204374707,0,34084
South America,2022,46,1679.381443298969,5451.658339906192,0,32970
South America,2022,47,2472.443298969072,8012.159973244148,0,52657
South America,2022,48,3978.1428571428573,12905.225127351667,0,78096
South America,2022,49,3717.494845360825,15404.503249269155,0,135525
South America,2022,50,5107.714285714285,15712.198994976225,0,112054
South America,2022,51,4428.381443298969,12993.877464055986,0,75537
South America,2022,52,4982.625,13990.898177174116,0,97544
South America,2023,1,3579.020618556701,11478.745668607282,0,72558
South America,2023,2,2792.1938775510203,9438.171594355455,0,75218
South America,2023,3,1930.642857142857,5419.405335525444,0,35007
South America,2023,4,1518.2680412371135,3958.2514566500413,0,22590
South America,2023,5,1280.020618556701,3974.113035161067,0,28340
South America,2023,6,1031.234693877551,2742.510490355827,0,12716
South America,2023,7,1150.659793814433,3687.7488302672477,0,20662
South America,2023,8,819.7113402061856,2273.8611158425865,0,11616
South America,2023,9,1137.680412371134,3358.006283329911,0,17745
South America,2023,10,618.4,1396.851043253015,0,5561
South America,2023,52,473.64285714285717,1245.758749773552,0,4351
