Country/Region,YearMonth,AverageDailyCases
Liberia,2020-08,3.774193548387097
Liberia,2020-09,1.1333333333333333
Liberia,2020-10,2.6774193548387095
Liberia,2020-11,5.733333333333333
Liberia,2020-12,6.516129032258065
Liberia,2021-01,4.483870967741935
Liberia,2021-02,2.5357142857142856
Liberia,2021-03,1.3870967741935485
Liberia,2021-04,1.5333333333333334
Liberia,2021-05,2.5806451612903225
Liberia,2021-06,56.96666666666667
Liberia,2021-07,42.29032258064516
Liberia,2021-08,6.129032258064516
Liberia,2021-09,6.833333333333333
Liberia,2021-10,0.41935483870967744
Liberia,2021-11,0.3
Liberia,2021-12,14.64516129032258
Liberia,2022-01,32.064516129032256
Liberia,2022-02,4.0
Liberia,2022-03,0.5161290322580645
Liberia,2022-04,1.1333333333333333
Liberia,2022-05,0.7096774193548387
Liberia,2022-06,1.3666666666666667
Liberia,2022-07,1.3225806451612903
Liberia,2022-08,11.129032258064516
Liberia,2022-09,2.6
Liberia,2022-10,1.1290322580645162
Liberia,2022-11,0.8666666666666667
Liberia,2022-12,0.6774193548387096
Liberia,2023-01,0.6129032258064516
Liberia,2023-02,0.5357142857142857
Liberia,2023-03,0.0
Libya,2020-01,0.0
Libya,2020-02,0.0
Libya,2020-03,0.3225806451612903
Libya,2020-04,1.7
Libya,2020-05,3.0
Libya,2020-06,21.866666666666667
Libya,2020-07,88.61290322580645
Libya,2020-08,331.4516129032258
Libya,2020-09,663.3666666666667
Libya,2020-10,835.0645161290323
Libya,2020-11,692.1333333333333
Libya,2020-12,543.8709677419355
Libya,2021-01,577.0
Libya,2021-02,497.7142857142857
Libya,2021-03,800.9677419354839
Libya,2021-04,584.2666666666667
Libya,2021-05,266.7096774193548
Libya,2021-06,246.73333333333332
Libya,2021-07,1780.9354838709678
Libya,2021-08,1791.483870967742
Libya,2021-09,981.5666666666667
Libya,2021-10,524.0967741935484
Libya,2021-11,489.06666666666666
Libya,2021-12,500.7741935483871
Libya,2022-01,1320.3870967741937
Libya,2022-02,2161.214285714286
Libya,2022-03,212.58064516129033
Libya,2022-04,5.533333333333333
Libya,2022-05,3.6129032258064515
Libya,2022-06,4.066666666666666
Libya,2022-07,47.516129032258064
Libya,2022-08,102.54838709677419
Libya,2022-09,5.733333333333333
Libya,2022-10,1.8387096774193548
Libya,2022-11,1.1
Libya,2022-12,1.8709677419354838
Libya,2023-01,0.6451612903225806
Libya,2023-02,0.42857142857142855
Libya,2023-03,0.41935483870967744
Liechtenstein,2020-01,0.0
Liechtenstein,2020-02,0.0
Liechtenstein,2020-03,2.225806451612903
Liechtenstein,2020-04,0.3333333333333333
Liechtenstein,2020-05,0.0
Liechtenstein,2020-06,0.0
Liechtenstein,2020-07,0.1935483870967742
Liechtenstein,2020-08,0.6129032258064516
Liechtenstein,2020-09,0.4
Liechtenstein,2020-10,14.67741935483871
Liechtenstein,2020-11,23.7
Liechtenstein,2020-12,28.258064516129032
Liechtenstein,2021-01,10.32258064516129
Liechtenstein,2021-02,2.892857142857143
Liechtenstein,2021-03,3.2580645161290325
Liechtenstein,2021-04,8.833333333333334
Liechtenstein,2021-05,2.4193548387096775
Liechtenstein,2021-06,0.9333333333333333
Liechtenstein,2021-07,1.7419354838709677
Liechtenstein,2021-08,6.483870967741935
Liechtenstein,2021-09,5.133333333333334
Liechtenstein,2021-10,3.3548387096774195
Liechtenstein,2021-11,33.86666666666667
Liechtenstein,2021-12,44.70967741935484
Liechtenstein,2022-01,89.06451612903226
Liechtenstein,2022-02,105.92857142857143
Liechtenstein,2022-03,139.5483870967742
Liechtenstein,2022-04,25.2
Liechtenstein,2022-05,9.161290322580646
Liechtenstein,2022-06,13.2
Liechtenstein,2022-07,23.967741935483872
Liechtenstein,2022-08,14.451612903225806
Liechtenstein,2022-09,18.4
Liechtenstein,2022-10,29.451612903225808
Liechtenstein,2022-11,10.3
Liechtenstein,2022-12,11.0
Liechtenstein,2023-01,2.3548387096774195
Liechtenstein,2023-02,2.2142857142857144
Liechtenstein,2023-03,0.3548387096774194
Lithuania,2020-01,0.0
Lithuania,2020-02,0.0
Lithuania,2020-03,11.387096774193548
Lithuania,2020-04,30.466666666666665
Lithuania,2020-05,9.32258064516129
Lithuania,2020-06,4.533333333333333
Lithuania,2020-07,8.483870967741936
Lithuania,2020-08,26.870967741935484
Lithuania,2020-09,62.3
Lithuania,2020-10,348.3225806451613
Lithuania,2020-11,1520.6333333333334
Lithuania,2020-12,2622.0967741935483
Lithuania,2021-01,1180.1935483870968
Lithuania,2021-02,514.6071428571429
Lithuania,2021-03,539.3870967741935
Lithuania,2021-04,1014.9333333333333
Lithuania,2021-05,834.6774193548387
Lithuania,2021-06,134.26666666666668
Lithuania,2021-07,129.48387096774192
Lithuania,2021-08,517.2258064516129
Lithuania,2021-09,1078.6333333333334
Lithuania,2021-10,2460.2580645161293
Lithuania,2021-11,2022.9666666666667
Lithuania,2021-12,1573.258064516129
Lithuania,2022-01,5759.032258064516
Lithuania,2022-02,8942.82142857143
Lithuania,2022-03,4494.806451612903
Lithuania,2022-04,1206.1666666666667
Lithuania,2022-05,150.0
Lithuania,2022-06,202.13333333333333
Lithuania,2022-07,704.9677419354839
Lithuania,2022-08,1122.2903225806451
Lithuania,2022-09,1030.9333333333334
Lithuania,2022-10,543.1290322580645
Lithuania,2022-11,248.1
Lithuania,2022-12,379.80645161290323
Lithuania,2023-01,259.83870967741933
Lithuania,2023-02,281.60714285714283
Lithuania,2023-03,73.70967741935483
Luxembourg,2020-01,0.0
Luxembourg,2020-02,0.034482758620689655
Luxembourg,2020-03,70.2258064516129
Luxembourg,2020-04,48.833333333333336
Luxembourg,2020-05,6.967741935483871
Luxembourg,2020-06,9.333333333333334
Luxembourg,2020-07,75.80645161290323
Luxembourg,2020-08,-5.419354838709677
Luxembourg,2020-09,62.8
Luxembourg,2020-10,275.4516129032258
Luxembourg,2020-11,584.8
Luxembourg,2020-12,364.06451612903226
Luxembourg,2021-01,128.16129032258064
Luxembourg,2021-02,156.32142857142858
Luxembourg,2021-03,198.7741935483871
Luxembourg,2021-04,177.46666666666667
Luxembourg,2021-05,87.96774193548387
Luxembourg,2021-06,26.8
Luxembourg,2021-07,95.96774193548387
Luxembourg,2021-08,60.96774193548387
Luxembourg,2021-09,77.16666666666667
Luxembourg,2021-10,108.29032258064517
Luxembourg,2021-11,249.93333333333334
Luxembourg,2021-12,451.61290322580646
Luxembourg,2022-01,1749.0
Luxembourg,2022-02,847.8214285714286
Luxembourg,2022-03,1033.1935483870968
Luxembourg,2022-04,695.9
Luxembourg,2022-05,325.1290322580645
Luxembourg,2022-06,503.6
Luxembourg,2022-07,570.3548387096774
Luxembourg,2022-08,147.58064516129033
Luxembourg,2022-09,159.66666666666666
Luxembourg,2022-10,337.51612903225805
Luxembourg,2022-11,154.06666666666666
Luxembourg,2022-12,150.2258064516129
Luxembourg,2023-01,96.29032258064517
Luxembourg,2023-02,42.0
Luxembourg,2023-03,24.70967741935484
Madagascar,2020-01,0.0
Madagascar,2020-02,0.0
Madagascar,2020-03,1.8387096774193548
Madagascar,2020-04,2.3666666666666667
Madagascar,2020-05,20.612903225806452
Madagascar,2020-06,46.266666666666666
Madagascar,2020-07,276.2903225806452
Madagascar,2020-08,115.80645161290323
Madagascar,2020-09,48.36666666666667
Madagascar,2020-10,21.193548387096776
Madagascar,2020-11,7.666666666666667
Madagascar,2020-12,12.03225806451613
Madagascar,2021-01,43.58064516129032
Madagascar,2021-02,27.357142857142858
Madagascar,2021-03,148.2258064516129
Madagascar,2021-04,410.6
Madagascar,2021-05,130.51612903225808
Madagascar,2021-06,28.333333333333332
Madagascar,2021-07,13.419354838709678
Madagascar,2021-08,6.580645161290323
Madagascar,2021-09,0.8333333333333334
Madagascar,2021-10,23.483870967741936
Madagascar,2021-11,23.466666666666665
Madagascar,2021-12,191.90322580645162
Madagascar,2022-01,291.61290322580646
Madagascar,2022-02,155.0
Madagascar,2022-03,11.290322580645162
Madagascar,2022-04,4.766666666666667
Madagascar,2022-05,7.258064516129032
Madagascar,2022-06,33.46666666666667
Madagascar,2022-07,35.806451612903224
Madagascar,2022-08,4.354838709677419
Madagascar,2022-09,1.6666666666666667
Madagascar,2022-10,2.3548387096774195
Madagascar,2022-11,17.0
Madagascar,2022-12,15.35483870967742
Madagascar,2023-01,2.967741935483871
Madagascar,2023-02,1.3571428571428572
Madagascar,2023-03,0.7741935483870968
Malawi,2020-01,0.0
Malawi,2020-02,0.0
Malawi,2020-03,0.0
Malawi,2020-04,1.2333333333333334
Malawi,2020-05,7.967741935483871
Malawi,2020-06,29.6
Malawi,2020-07,90.74193548387096
Malawi,2020-08,44.516129032258064
Malawi,2020-09,6.566666666666666
Malawi,2020-10,4.870967741935484
Malawi,2020-11,3.2
Malawi,2020-12,17.903225806451612
Malawi,2021-01,557.3870967741935
Malawi,2021-02,270.7142857142857
Malawi,2021-03,49.774193548387096
Malawi,2021-04,16.466666666666665
Malawi,2021-05,7.838709677419355
Malawi,2021-06,59.333333333333336
Malawi,2021-07,515.741935483871
Malawi,2021-08,253.6451612903226
Malawi,2021-09,33.233333333333334
Malawi,2021-10,6.419354838709677
Malawi,2021-11,3.8666666666666667
Malawi,2021-12,424.16129032258067
Malawi,2022-01,278.93548387096774
Malawi,2022-02,27.392857142857142
Malawi,2022-03,9.451612903225806
Malawi,2022-04,4.366666666666666
Malawi,2022-05,6.580645161290323
Malawi,2022-06,17.166666666666668
Malawi,2022-07,28.258064516129032
Malawi,2022-08,14.03225806451613
Malawi,2022-09,5.033333333333333
Malawi,2022-10,1.4516129032258065
Malawi,2022-11,0.43333333333333335
Malawi,2022-12,4.32258064516129
Malawi,2023-01,10.935483870967742
Malawi,2023-02,4.357142857142857
Malawi,2023-03,0.16129032258064516
Malaysia,2020-01,0.25806451612903225
Malaysia,2020-02,0.7241379310344828
Malaysia,2020-03,88.29032258064517
Malaysia,2020-04,103.13333333333334
Malaysia,2020-05,56.38709677419355
Malaysia,2020-06,26.066666666666666
Malaysia,2020-07,10.838709677419354
Malaysia,2020-08,11.451612903225806
Malaysia,2020-09,62.333333333333336
Malaysia,2020-10,647.2258064516129
Malaysia,2020-11,1106.4
Malaysia,2020-12,1478.741935483871
Malaysia,2021-01,3221.967741935484
Malaysia,2021-02,2913.535714285714
Malaysia,2021-03,1384.516129032258
Malaysia,2021-04,2067.8333333333335
Malaysia,2021-05,5185.903225806452
Malaysia,2021-06,5750.566666666667
Malaysia,2021-07,11429.193548387097
Malaysia,2021-08,19865.548387096773
Malaysia,2021-09,16022.633333333333
Malaysia,2021-10,6905.096774193548
Malaysia,2021-11,5217.133333333333
Malaysia,2021-12,3866.6129032258063
Malaysia,2022-01,3525.3548387096776
Malaysia,2022-02,20229.0
Malaysia,2022-03,23655.774193548386
Malaysia,2022-04,7620.3
Malaysia,2022-05,1838.8064516129032
Malaysia,2022-06,1924.5333333333333
Malaysia,2022-07,3587.9032258064517
Malaysia,2022-08,3205.0967741935483
Malaysia,2022-09,1863.3
Malaysia,2022-10,1845.3870967741937
Malaysia,2022-11,2876.366666666667
Malaysia,2022-12,1036.5806451612902
Malaysia,2023-01,306.3225806451613
Malaysia,2023-02,209.75
Malaysia,2023-03,55.16129032258065
Maldives,2020-01,0.0
Maldives,2020-02,0.0
Maldives,2020-03,0.5806451612903226
Maldives,2020-04,14.966666666666667
Maldives,2020-05,41.354838709677416
Maldives,2020-06,17.733333333333334
Maldives,2020-07,45.516129032258064
Maldives,2020-08,124.35483870967742
Maldives,2020-09,76.26666666666667
Maldives,2020-10,42.096774193548384
Maldives,2020-11,43.666666666666664
Maldives,2020-12,22.838709677419356
Maldives,2021-01,65.70967741935483
Maldives,2021-02,133.46428571428572
Maldives,2021-03,132.25806451612902
Maldives,2021-04,181.86666666666667
Maldives,2021-05,1101.9032258064517
Maldives,2021-06,287.8
Maldives,2021-07,112.93548387096774
Maldives,2021-08,115.0
Maldives,2021-09,116.93333333333334
Maldives,2021-10,89.41935483870968
Maldives,2021-11,124.5
Maldives,2021-12,127.41935483870968
Maldives,2022-01,1386.741935483871
Maldives,2022-02,1040.4285714285713
Maldives,2022-03,204.67741935483872
Maldives,2022-04,72.36666666666666
Maldives,2022-05,18.774193548387096
Maldives,2022-06,61.1
Maldives,2022-07,87.61290322580645
Maldives,2022-08,11.96774193548387
Maldives,2022-09,6.2
Maldives,2022-10,10.387096774193548
Maldives,2022-11,8.466666666666667
Maldives,2022-12,1.935483870967742
Maldives,2023-01,1.1935483870967742
Maldives,2023-02,0.6071428571428571
Maldives,2023-03,0.1935483870967742
Mali,2020-01,0.0
Mali,2020-02,0.0
Mali,2020-03,0.9032258064516129
Mali,2020-04,15.3
Mali,2020-05,24.419354838709676
Mali,2020-06,28.866666666666667
Mali,2020-07,10.741935483870968
Mali,2020-08,7.774193548387097
Mali,2020-09,11.366666666666667
Mali,2020-10,13.64516129032258
Mali,2020-11,38.166666666666664
Mali,2020-12,75.09677419354838
Mali,2021-01,28.64516129032258
Mali,2021-02,9.857142857142858
Mali,2021-03,53.29032258064516
Mali,2021-04,121.96666666666667
Mali,2021-05,11.96774193548387
Mali,2021-06,5.166666666666667
Mali,2021-07,5.032258064516129
Mali,2021-08,9.741935483870968
Mali,2021-09,10.8
Mali,2021-10,26.387096774193548
Mali,2021-11,44.53333333333333
Mali,2021-12,113.16129032258064
Mali,2022-01,279.80645161290323
Mali,2022-02,10.0
Mali,2022-03,3.2580645161290325
Mali,2022-04,11.466666666666667
Mali,2022-05,8.193548387096774
Mali,2022-06,2.1
Mali,2022-07,1.903225806451613
Mali,2022-08,5.935483870967742
Mali,2022-09,39.2
Mali,2022-10,2.967741935483871
Mali,2022-11,0.8333333333333334
Mali,2022-12,0.3225806451612903
Mali,2023-01,0.41935483870967744
Mali,2023-02,8.392857142857142
Mali,2023-03,0.9032258064516129
Malta,2020-01,0.0
Malta,2020-02,0.0
Malta,2020-03,5.451612903225806
Malta,2020-04,9.233333333333333
Malta,2020-05,4.870967741935484
Malta,2020-06,1.7
Malta,2020-07,4.935483870967742
Malta,2020-08,33.483870967741936
Malta,2020-09,38.3
Malta,2020-10,95.06451612903226
Malta,2020-11,123.03333333333333
Malta,2020-12,90.29032258064517
Malta,2021-01,161.09677419354838
Malta,2021-02,159.10714285714286
Malta,2021-03,205.67741935483872
Malta,2021-04,40.233333333333334
Malta,2021-05,7.354838709677419
Malta,2021-06,2.6666666666666665
Malta,2021-07,118.3225806451613
Malta,2021-08,57.935483870967744
Malta,2021-09,30.066666666666666
Malta,2021-10,15.806451612903226
Malta,2021-11,58.733333333333334
Malta,2021-12,417.51612903225805
Malta,2022-01,458.51612903225805
Malta,2022-02,118.17857142857143
Malta,2022-03,263.80645161290323
Malta,2022-04,384.76666666666665
Malta,2022-05,92.93548387096774
Malta,2022-06,275.8333333333333
Malta,2022-07,290.06451612903226
Malta,2022-08,37.774193548387096
Malta,2022-09,20.566666666666666
Malta,2022-10,20.612903225806452
Malta,2022-11,14.866666666666667
Malta,2022-12,17.580645161290324
Malta,2023-01,20.903225806451612
Malta,2023-02,14.821428571428571
Malta,2023-03,4.290322580645161
Marshall Islands,2020-01,0.0
Marshall Islands,2020-02,0.0
Marshall Islands,2020-03,0.0
Marshall Islands,2020-04,0.0
Marshall Islands,2020-05,0.0
Marshall Islands,2020-06,0.0
Marshall Islands,2020-07,0.0
Marshall Islands,2020-08,0.0
Marshall Islands,2020-09,0.0
Marshall Islands,2020-10,0.06451612903225806
Marshall Islands,2020-11,0.06666666666666667
Marshall Islands,2020-12,0.0
Marshall Islands,2021-01,0.0
Marshall Islands,2021-02,0.0
Marshall Islands,2021-03,0.0
Marshall Islands,2021-04,0.0
Marshall Islands,2021-05,0.0
Marshall Islands,2021-06,0.0
Marshall Islands,2021-07,0.0
Marshall Islands,2021-08,0.0
Marshall Islands,2021-09,0.0
Marshall Islands,2021-10,0.0
Marshall Islands,2021-11,0.0
Marshall Islands,2021-12,0.0
Marshall Islands,2022-01,0.0967741935483871
Marshall Islands,2022-02,0.0
Marshall Islands,2022-03,0.0
Marshall Islands,2022-04,0.3333333333333333
Marshall Islands,2022-05,0.0
Marshall Islands,2022-06,0.03333333333333333
Marshall Islands,2022-07,1.4838709677419355
Marshall Islands,2022-08,483.0967741935484
Marshall Islands,2022-09,8.233333333333333
Marshall Islands,2022-10,2.7096774193548385
Marshall Islands,2022-11,5.066666666666666
Marshall Islands,2022-12,0.1935483870967742
Marshall Islands,2023-01,1.1935483870967742
Marshall Islands,2023-02,0.5
Marshall Islands,2023-03,1.0
Mauritania,2020-01,0.0
Mauritania,2020-02,0.0
Mauritania,2020-03,0.1935483870967742
Mauritania,2020-04,0.06666666666666667
Mauritania,2020-05,16.838709677419356
Mauritania,2020-06,125.83333333333333
Mauritania,2020-07,59.29032258064516
Mauritania,2020-08,23.516129032258064
Mauritania,2020-09,14.233333333333333
Mauritania,2020-10,6.387096774193548
Mauritania,2020-11,29.9
Mauritania,2020-12,182.38709677419354
Mauritania,2021-01,66.25806451612904
Mauritania,2021-02,19.464285714285715
Mauritania,2021-03,20.322580645161292
Mauritania,2021-04,17.466666666666665
Mauritania,2021-05,36.064516129032256
Mauritania,2021-06,40.333333333333336
Mauritania,2021-07,154.74193548387098
Mauritania,2021-08,245.38709677419354
Mauritania,2021-09,76.83333333333333
Mauritania,2021-10,40.03225806451613
Mauritania,2021-11,63.266666666666666
Mauritania,2021-12,68.83870967741936
Mauritania,2022-01,528.258064516129
Mauritania,2022-02,11.964285714285714
Mauritania,2022-03,1.0
Mauritania,2022-04,0.6
Mauritania,2022-05,14.612903225806452
Mauritania,2022-06,22.0
Mauritania,2022-07,83.93548387096774
Mauritania,2022-08,6.0
Mauritania,2022-09,1.5666666666666667
Mauritania,2022-10,17.451612903225808
Mauritania,2022-11,1.5333333333333334
Mauritania,2022-12,0.16129032258064516
Mauritania,2023-01,7.741935483870968
Mauritania,2023-02,0.07142857142857142
Mauritania,2023-03,0.0
Mauritius,2020-01,0.0
Mauritius,2020-02,0.0
Mauritius,2020-03,4.032258064516129
Mauritius,2020-04,6.3
Mauritius,2020-05,0.0967741935483871
Mauritius,2020-06,0.2
Mauritius,2020-07,0.0967741935483871
Mauritius,2020-08,0.3548387096774194
Mauritius,2020-09,0.8333333333333334
Mauritius,2020-10,1.935483870967742
Mauritius,2020-11,2.1
Mauritius,2020-12,0.7419354838709677
Mauritius,2021-01,1.3225806451612903
Mauritius,2021-02,1.5
Mauritius,2021-03,11.096774193548388
Mauritius,2021-04,5.733333333333333
Mauritius,2021-05,6.612903225806452
Mauritius,2021-06,16.066666666666666
Mauritius,2021-07,74.2258064516129
Mauritius,2021-08,208.4516129032258
Mauritius,2021-09,167.3
Mauritius,2021-10,228.25806451612902
Mauritius,2021-11,1068.2
Mauritius,2021-12,401.03225806451616
Mauritius,2022-01,1205.9032258064517
Mauritius,2022-02,2155.3928571428573
Mauritius,2022-03,1307.967741935484
Mauritius,2022-04,333.3666666666667
Mauritius,2022-05,178.0
Mauritius,2022-06,172.46666666666667
Mauritius,2022-07,445.61290322580646
Mauritius,2022-08,374.258064516129
Mauritius,2022-09,206.53333333333333
Mauritius,2022-10,85.58064516129032
Mauritius,2022-11,371.8333333333333
Mauritius,2022-12,436.258064516129
Mauritius,2023-01,149.09677419354838
Mauritius,2023-02,29.928571428571427
Mauritius,2023-03,19.419354838709676
Mexico,2020-01,0.0
Mexico,2020-02,0.13793103448275862
Mexico,2020-03,39.03225806451613
Mexico,2020-04,594.8666666666667
Mexico,2020-05,2255.6451612903224
Mexico,2020-06,4421.8
Mexico,2020-07,6221.5161290322585
Mexico,2020-08,5334.419354838709
Mexico,2020-09,4572.666666666667
Mexico,2020-10,5698.290322580645
Mexico,2020-11,6138.366666666667
Mexico,2020-12,9797.806451612903
Mexico,2021-01,13776.612903225807
Mexico,2021-02,7758.214285714285
Mexico,2021-03,4826.0
Mexico,2021-04,3349.5666666666666
Mexico,2021-05,2127.8064516129034
Mexico,2021-06,3287.0
Mexico,2021-07,10416.193548387097
Mexico,2021-08,16045.741935483871
Mexico,2021-09,9815.866666666667
Mexico,2021-10,4374.193548387097
Mexico,2021-11,2578.5
Mexico,2021-12,2855.0
Mexico,2022-01,30763.677419354837
Mexico,2022-02,18676.428571428572
Mexico,2022-03,4444.870967741936
Mexico,2022-04,2586.9
Mexico,2022-05,1170.8709677419354
Mexico,2022-06,8519.166666666666
Mexico,2022-07,21069.612903225807
Mexico,2022-08,8172.935483870968
Mexico,2022-09,1906.1666666666667
Mexico,2022-10,666.5483870967741
Mexico,2022-11,472.76666666666665
Mexico,2022-12,3279.8387096774195
Mexico,2023-01,4315.645161290323
Mexico,2023-02,2646.285714285714
Mexico,2023-03,760.7741935483871
Micronesia,2020-01,0.0
Micronesia,2020-02,0.0
Micronesia,2020-03,0.0
Micronesia,2020-04,0.0
Micronesia,2020-05,0.0
Micronesia,2020-06,0.0
Micronesia,2020-07,0.0
Micronesia,2020-08,0.0
Micronesia,2020-09,0.0
Micronesia,2020-10,0.0
Micronesia,2020-11,0.0
Micronesia,2020-12,0.0
Micronesia,2021-01,0.03225806451612903
Micronesia,2021-02,0.0
Micronesia,2021-03,0.0
Micronesia,2021-04,0.0
Micronesia,2021-05,0.0
Micronesia,2021-06,0.0
Micronesia,2021-07,0.0
Micronesia,2021-08,0.0
Micronesia,2021-09,0.0
Micronesia,2021-10,0.0
Micronesia,2021-11,0.0
Micronesia,2021-12,0.0
Micronesia,2022-01,0.0
Micronesia,2022-02,0.0
Micronesia,2022-03,0.0
Micronesia,2022-04,0.13333333333333333
Micronesia,2022-05,0.8064516129032258
Micronesia,2022-06,0.26666666666666666
Micronesia,2022-07,138.16129032258064
Micronesia,2022-08,96.96774193548387
Micronesia,2022-09,98.6
Micronesia,2022-10,367.38709677419354
Micronesia,2022-11,0.0
Micronesia,2022-12,0.0
Micronesia,2023-01,15.258064516129032
Micronesia,2023-02,35.535714285714285
Micronesia,2023-03,0.0
Monaco,2020-01,0.0
Monaco,2020-02,0.034482758620689655
Monaco,2020-03,1.6451612903225807
Monaco,2020-04,1.3333333333333333
Monaco,2020-05,0.12903225806451613
Monaco,2020-06,0.13333333333333333
Monaco,2020-07,0.5483870967741935
Monaco,2020-08,1.096774193548387
Monaco,2020-09,2.1333333333333333
Monaco,2020-10,4.516129032258065
Monaco,2020-11,8.1
Monaco,2020-12,8.32258064516129
Monaco,2021-01,19.483870967741936
Monaco,2021-02,16.321428571428573
Monaco,2021-03,10.419354838709678
Monaco,2021-04,4.966666666666667
Monaco,2021-05,1.5161290322580645
Monaco,2021-06,2.3666666666666667
Monaco,2021-07,9.96774193548387
Monaco,2021-08,10.0
Monaco,2021-09,3.433333333333333
Monaco,2021-10,3.225806451612903
Monaco,2021-11,10.8
Monaco,2021-12,38.32258064516129
Monaco,2022-01,103.16129032258064
Monaco,2022-02,42.0
Monaco,2022-03,42.354838709677416
Monaco,2022-04,32.666666666666664
Monaco,2022-05,14.35483870967742
Monaco,2022-06,25.866666666666667
Monaco,2022-07,32.645161290322584
Monaco,2022-08,8.064516129032258
Monaco,2022-09,7.933333333333334
Monaco,2022-10,11.0
Monaco,2022-11,15.966666666666667
Monaco,2022-12,15.35483870967742
Monaco,2023-01,3.7096774193548385
Monaco,2023-02,1.5357142857142858
Monaco,2023-03,0.1935483870967742
Mongolia,2020-01,0.0
Mongolia,2020-02,0.0
Mongolia,2020-03,0.3870967741935484
Mongolia,2020-04,0.8
Mongolia,2020-05,4.548387096774194
Mongolia,2020-06,1.1666666666666667
Mongolia,2020-07,2.2903225806451615
Mongolia,2020-08,0.3225806451612903
Mongolia,2020-09,0.4
Mongolia,2020-10,0.8709677419354839
Mongolia,2020-11,14.6
Mongolia,2020-12,13.03225806451613
Mongolia,2021-01,18.032258064516128
Mongolia,2021-02,39.035714285714285
Mongolia,2021-03,177.25806451612902
Mongolia,2021-04,904.6
Mongolia,2021-05,682.3870967741935
Mongolia,2021-06,1874.9666666666667
Mongolia,2021-07,1522.0645161290322
Mongolia,2021-08,1542.0967741935483
Mongolia,2021-09,5491.866666666667
Mongolia,2021-10,6477.8387096774195
Mongolia,2021-11,2513.6
Mongolia,2021-12,717.4193548387096
Mongolia,2022-01,4797.709677419355
Mongolia,2022-02,2186.3214285714284
Mongolia,2022-03,355.83870967741933
Mongolia,2022-04,48.86666666666667
Mongolia,2022-05,138.4516129032258
Mongolia,2022-06,117.1
Mongolia,2022-07,477.80645161290323
Mongolia,2022-08,1137.741935483871
Mongolia,2022-09,95.96666666666667
Mongolia,2022-10,63.193548387096776
Mongolia,2022-11,264.8
Mongolia,2022-12,459.0
Mongolia,2023-01,19.516129032258064
Mongolia,2023-02,0.8571428571428571
Mongolia,2023-03,0.0967741935483871
Montenegro,2020-01,0.0
Montenegro,2020-02,0.0
Montenegro,2020-03,3.5161290322580645
Montenegro,2020-04,6.633333333333334
Montenegro,2020-05,0.06451612903225806
Montenegro,2020-06,7.466666666666667
Montenegro,2020-07,80.54838709677419
Montenegro,2020-08,52.806451612903224
Montenegro,2020-09,195.16666666666666
Montenegro,2020-10,237.2258064516129
Montenegro,2020-11,551.7
Montenegro,2020-12,399.93548387096774
Montenegro,2021-01,421.61290322580646
Montenegro,2021-02,495.07142857142856
Montenegro,2021-03,481.7741935483871
Montenegro,2021-04,193.86666666666667
Montenegro,2021-05,67.93548387096774
Montenegro,2021-06,20.0
Montenegro,2021-07,53.38709677419355
Montenegro,2021-08,428.80645161290323
Montenegro,2021-09,518.1
Montenegro,2021-10,398.96774193548384
Montenegro,2021-11,422.8
Montenegro,2021-12,400.741935483871
Montenegro,2022-01,1545.225806451613
Montenegro,2022-02,343.2142857142857
Montenegro,2022-03,88.35483870967742
Montenegro,2022-04,68.3
Montenegro,2022-05,62.29032258064516
Montenegro,2022-06,97.83333333333333
Montenegro,2022-07,608.9354838709677
Montenegro,2022-08,502.1290322580645
Montenegro,2022-09,146.36666666666667
Montenegro,2022-10,77.54838709677419
Montenegro,2022-11,29.2
Montenegro,2022-12,32.45161290322581
Montenegro,2023-01,51.58064516129032
Montenegro,2023-02,67.82142857142857
Montenegro,2023-03,14.419354838709678
Morocco,2020-01,0.0
Morocco,2020-02,0.0
Morocco,2020-03,19.903225806451612
Morocco,2020-04,125.63333333333334
Morocco,2020-05,104.45161290322581
Morocco,2020-06,156.66666666666666
Morocco,2020-07,376.96774193548384
Morocco,2020-08,1212.0967741935483
Morocco,2020-09,1995.7333333333333
Morocco,2020-10,3001.2903225806454
Morocco,2020-11,4459.733333333334
Morocco,2020-12,2559.6451612903224
Morocco,2021-01,973.7741935483871
Morocco,2021-02,436.2857142857143
Morocco,2021-03,397.7741935483871
Morocco,2021-04,485.76666666666665
Morocco,2021-05,246.90322580645162
Morocco,2021-06,391.7
Morocco,2021-07,2947.6774193548385
Morocco,2021-08,7459.064516129032
Morocco,2021-09,2203.4333333333334
Morocco,2021-10,391.5483870967742
Morocco,2021-11,121.13333333333334
Morocco,2021-12,419.48387096774195
Morocco,2022-01,5396.645161290323
Morocco,2022-02,899.25
Morocco,2022-03,69.12903225806451
Morocco,2022-04,53.13333333333333
Morocco,2022-05,107.41935483870968
Morocco,2022-06,1608.1666666666667
Morocco,2022-07,1312.8709677419354
Morocco,2022-08,106.7741935483871
Morocco,2022-09,15.9
Morocco,2022-10,20.64516129032258
Morocco,2022-11,105.76666666666667
Morocco,2022-12,83.64516129032258
Morocco,2023-01,20.322580645161292
Morocco,2023-02,7.142857142857143
Morocco,2023-03,1.0
Mozambique,2020-01,0.0
Mozambique,2020-02,0.0
Mozambique,2020-03,0.25806451612903225
Mozambique,2020-04,2.2
Mozambique,2020-05,5.645161290322581
Mozambique,2020-06,21.166666666666668
